ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;29.09.2023;10;28471.52;28242.88;1937.78;1866.43;2142.91;1751.54;
ОЭС Центра;29.09.2023;11;28261.43;27937.14;1904.67;1837.37;2081.72;1729.77;
ОЭС Центра;29.09.2023;12;27917.05;27841.26;1875.93;1809.69;2045.75;1701.35;
ОЭС Центра;29.09.2023;13;28078.37;27593.32;1942.89;1875.49;2118.83;1766.25;
ОЭС Центра;29.09.2023;14;28067.84;27056.37;1987.06;1920.92;2164.90;1825.23;
ОЭС Центра;29.09.2023;15;27943.37;27009.94;1981.56;1916.02;2156.73;1818.91;
ОЭС Центра;29.09.2023;16;27806.97;26958.36;1972.46;1907.18;2149.09;1808.34;
ОЭС Центра;29.09.2023;17;27701.49;26870.14;1965.87;1900.89;2134.65;1792.50;
ОЭС Центра;29.09.2023;18;28427.46;27386.84;2061.01;1991.87;2262.08;1879.57;
ОЭС Центра;29.09.2023;19;28924.31;27305.84;2114.69;2043.10;2332.97;1929.77;
ОЭС Центра;29.09.2023;20;28430.42;26991.83;2021.13;1953.79;2223.10;1850.05;
ОЭС Центра;29.09.2023;21;27413.65;25941.08;1876.88;1815.91;2066.10;1722.49;
ОЭС Центра;29.09.2023;22;25764.28;24220.87;1565.97;1518.69;1709.30;1450.06;
ОЭС Центра;29.09.2023;23;25091.13;23034.68;1436.90;1392.49;1547.27;1327.03;
ОЭС Центра;28.09.2023;0;24045.50;22957.56;1202.30;1162.76;1308.13;973.76;
ОЭС Центра;28.09.2023;1;23284.57;22646.09;1087.76;1051.14;1187.85;882.31;
ОЭС Центра;28.09.2023;2;22874.46;22579.09;1075.07;1039.69;1179.89;843.64;
ОЭС Центра;28.09.2023;3;22840.38;22621.19;1060.50;1025.38;1174.07;823.06;
ОЭС Центра;28.09.2023;4;23169.08;22789.14;1162.53;1124.21;1263.18;897.30;
ОЭС Центра;28.09.2023;5;23932.42;23627.55;1378.34;1334.29;1487.29;1098.74;
ОЭС Центра;28.09.2023;6;24228.60;24006.46;1470.02;1423.89;1599.44;1214.02;
ОЭС Центра;28.09.2023;7;25893.80;25929.29;1603.85;1552.66;1751.63;1353.47;
ОЭС Центра;28.09.2023;8;27524.03;27109.76;1861.32;1798.89;2039.56;1584.75;
ОЭС Центра;28.09.2023;9;28443.59;27764.04;1948.80;1877.41;2155.14;1633.77;
ОЭС Центра;28.09.2023;10;28592.20;28085.78;1964.32;1883.71;2196.09;1604.54;
ОЭС Центра;28.09.2023;11;28342.62;27694.50;1932.66;1861.91;2136.81;1608.91;
ОЭС Центра;28.09.2023;12;27985.06;27624.46;1877.64;1808.32;2072.51;1510.76;
ОЭС Центра;28.09.2023;13;28155.08;27397.88;1927.54;1861.25;2124.54;1604.22;
ОЭС Центра;28.09.2023;14;28148.38;26885.35;1988.00;1918.51;2193.28;1612.28;
ОЭС Центра;28.09.2023;15;28005.42;26853.99;1984.42;1915.28;2187.86;1619.34;
ОЭС Центра;28.09.2023;16;27878.50;26839.33;1981.38;1912.94;2182.25;1776.82;
ОЭС Центра;28.09.2023;17;27811.06;26776.17;1962.65;1894.75;2161.81;1805.76;
ОЭС Центра;28.09.2023;18;28487.05;27471.58;2132.63;2056.63;2361.31;1938.10;
ОЭС Центра;28.09.2023;19;28950.20;27770.22;2159.90;2083.38;2397.80;1957.20;
ОЭС Центра;28.09.2023;20;28479.83;27084.57;2021.02;1948.75;2237.00;1806.63;
ОЭС Центра;28.09.2023;21;27381.51;26377.75;1828.87;1765.77;2023.00;1615.55;
ОЭС Центра;28.09.2023;22;25640.02;24471.10;1507.51;1459.13;1652.64;1302.75;
ОЭС Центра;28.09.2023;23;25007.72;23738.45;1373.27;1328.88;1494.60;1166.71;
ОЭС Центра;27.09.2023;0;23918.95;23260.26;1155.13;1117.13;1250.56;941.54;
ОЭС Центра;27.09.2023;1;23196.82;23082.59;926.74;895.75;1025.52;742.93;
ОЭС Центра;27.09.2023;2;22791.47;22885.85;605.82;575.30;884.54;278.98;
ОЭС Центра;27.09.2023;3;22738.21;22820.35;655.10;622.11;961.14;299.83;
ОЭС Центра;27.09.2023;4;23005.11;22838.84;924.89;889.01;1125.08;718.28;
ОЭС Центра;27.09.2023;5;23662.98;23281.35;1346.66;1304.27;1476.80;1066.57;
ОЭС Центра;27.09.2023;6;23918.05;23734.11;1506.55;1461.20;1651.77;1220.84;
ОЭС Центра;27.09.2023;7;25603.41;25090.06;1693.73;1639.53;1871.66;1437.41;
ОЭС Центра;27.09.2023;8;27271.72;26894.92;1945.69;1859.16;2321.67;1602.21;
ОЭС Центра;27.09.2023;9;28211.69;28110.88;2043.02;1927.39;2429.61;1598.26;
ОЭС Центра;27.09.2023;10;28378.13;28453.22;2094.74;1959.03;2452.45;1577.62;
ОЭС Центра;27.09.2023;11;28175.78;28111.65;2026.45;1904.92;2438.58;1588.84;
ОЭС Центра;27.09.2023;12;27797.28;27703.11;1985.47;1872.85;2427.29;1560.82;
ОЭС Центра;27.09.2023;13;27985.75;27651.37;2010.90;1905.73;2428.03;1611.23;
ОЭС Центра;27.09.2023;14;28005.01;27052.78;2052.51;1962.12;2424.00;1675.06;
ОЭС Центра;27.09.2023;15;27866.40;27007.81;2050.42;1959.96;2422.22;1665.37;
ОЭС Центра;27.09.2023;16;27716.81;26949.83;2040.37;1953.67;2340.28;1658.98;
ОЭС Центра;27.09.2023;17;27560.73;26943.47;2040.16;1948.91;2421.39;1638.17;
ОЭС Центра;27.09.2023;18;28224.88;27152.68;2153.86;2078.84;2415.75;1875.39;
ОЭС Центра;27.09.2023;19;28794.85;27495.31;2179.57;2103.20;2462.46;1878.32;
ОЭС Центра;27.09.2023;20;28204.94;26867.31;2027.87;1959.13;2278.46;1673.75;
ОЭС Центра;27.09.2023;21;27167.82;26219.93;1796.15;1736.20;2019.99;1526.16;
ОЭС Центра;27.09.2023;22;25581.73;24093.94;1527.60;1479.52;1702.71;1255.89;
ОЭС Центра;27.09.2023;23;24938.55;23329.85;1343.93;1300.81;1484.45;1098.54;
ОЭС Центра;26.09.2023;0;23891.10;23216.26;1148.37;1109.08;1248.11;931.85;
ОЭС Центра;26.09.2023;1;23142.76;23222.76;960.86;928.16;1077.52;764.28;
ОЭС Центра;26.09.2023;2;22732.29;23099.66;318.23;225.45;1100.03;4.07;
ОЭС Центра;26.09.2023;3;22688.82;23024.07;332.58;239.40;1094.95;4.31;
ОЭС Центра;26.09.2023;4;22895.67;23253.96;960.29;914.43;1200.61;842.17;
ОЭС Центра;26.09.2023;5;23618.49;23957.69;1330.69;1250.69;1505.15;1052.24;
ОЭС Центра;26.09.2023;6;23891.88;24669.66;1523.67;1447.20;1707.80;1258.72;
ОЭС Центра;26.09.2023;7;25545.92;25979.29;1630.00;1574.85;1789.50;1504.81;
ОЭС Центра;26.09.2023;8;27256.13;27452.43;1906.01;1748.88;2321.07;1247.48;
ОЭС Центра;26.09.2023;9;28205.03;28704.24;2048.44;1911.76;2437.18;1624.31;
ОЭС Центра;26.09.2023;10;28433.24;29055.40;2119.40;1963.97;2463.00;1664.72;
ОЭС Центра;26.09.2023;11;28320.71;28705.32;2109.08;1957.06;2445.58;1558.04;
ОЭС Центра;26.09.2023;12;28050.66;28455.05;2053.39;1907.38;2443.88;1518.01;
ОЭС Центра;26.09.2023;13;28233.15;28433.31;2071.84;1930.59;2445.00;1559.44;
ОЭС Центра;26.09.2023;14;28192.72;27852.69;2067.62;1943.55;2432.42;1587.95;
ОЭС Центра;26.09.2023;15;28033.77;27813.11;2065.27;1941.12;2430.19;1609.85;
ОЭС Центра;26.09.2023;16;27772.02;27762.77;2013.76;1900.60;2422.52;1597.38;
ОЭС Центра;26.09.2023;17;27596.31;27629.70;1976.57;1872.55;2420.87;1596.18;
ОЭС Центра;26.09.2023;18;28195.69;28354.30;2117.79;1984.53;2446.82;1676.56;
ОЭС Центра;26.09.2023;19;28782.73;28767.18;2189.72;2047.91;2526.28;1691.14;
ОЭС Центра;26.09.2023;20;28280.48;28067.02;2130.03;1997.75;2449.45;1638.46;
ОЭС Центра;26.09.2023;21;27290.87;26696.73;1912.58;1811.20;2419.92;1506.21;
ОЭС Центра;26.09.2023;22;25628.38;24628.47;1549.60;1497.19;1707.07;1256.88;
ОЭС Центра;26.09.2023;23;24952.32;23988.90;1329.75;1284.98;1450.55;1090.90;
ОЭС Центра;25.09.2023;0;23574.39;22335.84;1153.37;1111.81;1265.24;963.97;
ОЭС Центра;25.09.2023;1;23030.48;22253.73;974.66;938.40;1085.94;809.34;
ОЭС Центра;25.09.2023;2;22620.17;22265.92;335.51;230.28;1055.98;4.53;
ОЭС Центра;25.09.2023;3;22567.47;22219.35;268.06;166.69;1059.08;3.51;
ОЭС Центра;25.09.2023;4;22771.63;22632.76;381.55;266.04;1209.40;5.18;
ОЭС Центра;25.09.2023;5;23191.16;23601.60;1285.01;1242.51;1449.72;1026.39;
ОЭС Центра;25.09.2023;6;23523.45;24186.90;1452.09;1405.94;1658.12;1264.14;
ОЭС Центра;25.09.2023;7;25208.84;25228.56;1686.84;1630.23;1850.94;1440.99;
ОЭС Центра;25.09.2023;8;27082.20;27134.83;1910.21;1812.82;2350.73;1588.83;
ОЭС Центра;25.09.2023;9;28203.21;28237.24;2036.60;1908.98;2428.28;1635.93;
ОЭС Центра;25.09.2023;10;28501.75;28726.17;2108.35;1959.83;2504.96;1629.21;
ОЭС Центра;25.09.2023;11;28351.48;28273.15;2081.13;1938.81;2461.15;1576.79;
ОЭС Центра;25.09.2023;12;28072.78;27957.87;2045.64;1907.13;2436.57;1554.67;
ОЭС Центра;25.09.2023;13;28241.73;27962.77;2035.97;1910.75;2428.50;1614.29;
ОЭС Центра;25.09.2023;14;28276.58;27800.51;2036.69;1916.10;2425.99;1634.74;
ОЭС Центра;25.09.2023;15;28168.85;27790.97;2034.51;1912.87;2426.25;1604.37;
ОЭС Центра;25.09.2023;16;27956.17;27703.80;2031.79;1910.23;2424.55;1614.72;
ОЭС Центра;25.09.2023;17;27789.02;27604.30;2018.97;1898.66;2417.70;1572.23;
ОЭС Центра;25.09.2023;18;28353.28;28403.69;2122.29;1987.17;2471.21;1651.79;
ОЭС Центра;25.09.2023;19;28918.32;28978.15;2169.51;2028.70;2526.06;1644.59;
ОЭС Центра;25.09.2023;20;28295.57;28263.51;2116.59;1982.35;2470.31;1596.77;
ОЭС Центра;25.09.2023;21;27372.09;26415.09;1931.62;1830.82;2415.36;1581.79;
ОЭС Центра;25.09.2023;22;25725.16;24405.49;1534.35;1482.07;1702.50;1306.58;
ОЭС Центра;25.09.2023;23;24123.15;23631.08;1236.97;1196.36;1360.08;1036.70;
ОЭС Центра;24.09.2023;0;23816.40;23296.46;1309.96;1265.55;1450.11;1065.46;
ОЭС Центра;24.09.2023;1;23042.91;22548.73;1148.48;1107.97;1260.88;955.11;
ОЭС Центра;24.09.2023;2;22577.83;22434.23;1074.59;1037.13;1174.45;868.37;
ОЭС Центра;24.09.2023;3;22464.37;22318.14;1016.89;980.12;1140.56;842.63;
ОЭС Центра;24.09.2023;4;22539.10;22557.73;1083.83;1046.03;1191.15;872.36;
ОЭС Центра;24.09.2023;5;22772.73;22644.75;1128.72;1089.08;1244.27;903.06;
ОЭС Центра;24.09.2023;6;22027.72;22611.30;818.77;786.36;1166.15;392.68;
ОЭС Центра;24.09.2023;7;22807.38;23594.59;1374.12;1329.57;1567.40;1136.00;
ОЭС Центра;24.09.2023;8;24143.50;24406.16;1592.21;1541.19;1771.29;1314.79;
ОЭС Центра;24.09.2023;9;25154.42;25255.69;1761.69;1703.24;1970.18;1504.89;
ОЭС Центра;24.09.2023;10;25657.24;25402.11;1807.87;1746.13;2027.68;1553.89;
ОЭС Центра;24.09.2023;11;25791.71;25400.15;1816.97;1754.27;2037.11;1565.06;
ОЭС Центра;24.09.2023;12;25716.79;25323.23;1804.30;1744.90;1964.92;1529.94;
ОЭС Центра;24.09.2023;13;25752.69;25359.59;1820.43;1757.59;2039.81;1540.05;
ОЭС Центра;24.09.2023;14;25757.90;25425.55;1836.42;1772.77;2060.53;1534.43;
ОЭС Центра;24.09.2023;15;25763.85;25502.56;1872.47;1807.26;2103.11;1565.31;
ОЭС Центра;24.09.2023;16;25786.78;25918.06;1890.32;1825.40;2123.92;1578.34;
ОЭС Центра;24.09.2023;17;26003.01;26451.33;1855.35;1785.10;2089.83;1559.21;
ОЭС Центра;24.09.2023;18;26599.35;27538.03;2004.59;1918.17;2412.01;1692.24;
ОЭС Центра;24.09.2023;19;27532.22;27783.42;2141.40;2049.20;2464.57;1839.96;
ОЭС Центра;24.09.2023;20;27375.04;27679.99;2124.06;2017.47;2485.65;1387.33;
ОЭС Центра;24.09.2023;21;26396.18;26215.54;1905.06;1821.66;2361.00;1646.02;
ОЭС Центра;24.09.2023;22;24805.42;24265.43;1632.86;1577.50;1829.03;1413.86;
ОЭС Центра;24.09.2023;23;23443.75;23362.51;1322.53;1280.59;1457.90;1131.75;
ОЭС Центра;23.09.2023;0;24228.69;23135.48;1585.26;1527.60;1767.89;1242.18;
ОЭС Центра;23.09.2023;1;23328.79;22662.08;1435.08;1384.00;1583.85;1108.37;
ОЭС Центра;23.09.2023;2;22858.01;22378.09;1332.25;1284.88;1468.55;1058.92;
ОЭС Центра;23.09.2023;3;22712.72;22360.62;1275.07;1229.63;1399.96;998.24;
ОЭС Центра;23.09.2023;4;22775.47;22544.57;1358.44;1311.26;1495.67;1067.59;
ОЭС Центра;23.09.2023;5;22761.89;22655.46;1378.23;1330.95;1523.41;1097.51;
ОЭС Центра;23.09.2023;6;22387.64;23000.27;1475.64;1427.24;1635.32;1184.22;
ОЭС Центра;23.09.2023;7;23382.60;23731.13;1598.57;1544.93;1779.41;1316.86;
ОЭС Центра;23.09.2023;8;24917.61;24757.51;1850.78;1785.28;2080.83;1536.57;
ОЭС Центра;23.09.2023;9;25993.67;25586.96;2000.26;1927.86;2259.12;1706.67;
ОЭС Центра;23.09.2023;10;26443.49;25772.43;2090.78;2012.43;2369.84;1806.61;
ОЭС Центра;23.09.2023;11;26443.83;25914.82;2058.48;1961.35;2318.66;1581.91;
ОЭС Центра;23.09.2023;12;26325.58;26269.69;2049.50;1893.61;2607.00;1270.57;
ОЭС Центра;23.09.2023;13;26348.89;26336.08;2063.43;1904.53;2607.20;1234.36;
ОЭС Центра;23.09.2023;14;26260.52;26154.90;2024.94;1858.42;2608.40;1096.31;
ОЭС Центра;23.09.2023;15;26125.42;26052.99;1980.00;1840.13;2431.43;1210.36;
ОЭС Центра;23.09.2023;16;26002.31;26380.35;1956.79;1827.02;2326.90;1156.81;
ОЭС Центра;23.09.2023;17;26094.95;26915.82;1916.71;1797.49;2192.41;1088.83;
ОЭС Центра;23.09.2023;18;26630.06;27522.41;2059.10;1935.62;2408.27;1400.28;
ОЭС Центра;23.09.2023;19;27523.60;28007.07;2185.38;2070.63;2597.44;1342.45;
ОЭС Центра;23.09.2023;20;27393.47;27742.05;2167.96;2038.70;2796.73;1122.85;
ОЭС Центра;23.09.2023;21;26518.87;26730.89;1891.40;1787.35;2418.95;1286.47;
ОЭС Центра;23.09.2023;22;25077.09;24148.53;1685.76;1625.67;1895.86;1409.47;
ОЭС Центра;23.09.2023;23;24647.70;23459.54;1495.59;1443.97;1658.48;1237.85;
ОЭС Центра;22.09.2023;0;24065.40;23715.80;1258.70;1217.03;1370.34;1042.31;
ОЭС Центра;22.09.2023;1;23329.16;23311.42;1152.35;1113.84;1249.08;936.21;
ОЭС Центра;22.09.2023;2;22914.59;23335.72;1100.10;1064.15;1188.82;885.13;
ОЭС Центра;22.09.2023;3;22843.57;23364.72;1101.58;1065.79;1190.76;883.93;
ОЭС Центра;22.09.2023;4;23019.95;23523.77;1169.93;1131.70;1269.47;922.52;
ОЭС Центра;22.09.2023;5;23361.78;24238.13;1350.82;1308.36;1467.35;1081.84;
ОЭС Центра;22.09.2023;6;23834.99;24990.49;1551.07;1503.41;1692.11;1295.20;
ОЭС Центра;22.09.2023;7;25456.95;26117.35;1769.64;1712.32;1954.31;1511.88;
ОЭС Центра;22.09.2023;8;27265.73;27314.07;1982.17;1908.33;2215.43;1690.67;
ОЭС Центра;22.09.2023;9;28286.13;28551.63;2081.89;1977.91;2407.42;1361.83;
ОЭС Центра;22.09.2023;10;28494.78;28715.65;2099.26;1993.26;2450.81;1246.60;
ОЭС Центра;22.09.2023;11;28272.74;28733.43;2121.23;1997.07;2803.18;1061.64;
ОЭС Центра;22.09.2023;12;27964.60;28134.44;2047.92;1948.76;2368.50;1397.91;
ОЭС Центра;22.09.2023;13;28141.54;28360.47;2083.78;1975.49;2446.32;1160.19;
ОЭС Центра;22.09.2023;14;28061.81;27279.02;2058.33;1982.90;2298.50;1719.71;
ОЭС Центра;22.09.2023;15;27913.99;27216.02;2046.79;1971.76;2282.57;1734.04;
ОЭС Центра;22.09.2023;16;27670.56;27163.20;2052.06;1978.49;2281.64;1723.90;
ОЭС Центра;22.09.2023;17;27541.69;27071.87;2024.05;1950.85;2245.43;1738.41;
ОЭС Центра;22.09.2023;18;27970.80;27278.59;2101.86;2024.64;2346.21;1830.01;
ОЭС Центра;22.09.2023;19;28556.17;27253.93;2140.38;2061.42;2404.26;1830.21;
ОЭС Центра;22.09.2023;20;28309.05;27131.30;2131.00;2053.24;2390.14;1838.46;
ОЭС Центра;22.09.2023;21;27325.83;26198.79;2032.87;1956.42;2294.24;1720.69;
ОЭС Центра;22.09.2023;22;25644.04;24767.80;1772.48;1711.24;1982.15;1467.30;
ОЭС Центра;22.09.2023;23;25011.09;23693.68;1566.51;1512.68;1729.96;1257.54;
ОЭС Центра;21.09.2023;0;24095.24;23761.28;1257.97;1216.55;1367.37;1037.75;
ОЭС Центра;21.09.2023;1;23336.69;23299.01;1157.37;1118.81;1252.74;947.56;
ОЭС Центра;21.09.2023;2;22890.33;23185.51;1088.61;1052.55;1175.64;884.11;
ОЭС Центра;21.09.2023;3;22785.27;23191.50;1101.99;1065.63;1189.72;887.99;
ОЭС Центра;21.09.2023;4;23011.98;23384.96;1188.61;1149.60;1289.16;937.15;
ОЭС Центра;21.09.2023;5;23370.87;23918.46;1312.44;1270.42;1428.77;1046.07;
ОЭС Центра;21.09.2023;6;23835.67;24533.30;1452.32;1406.41;1580.30;1251.07;
ОЭС Центра;21.09.2023;7;25533.96;25579.70;1664.52;1608.88;1825.32;1457.12;
ОЭС Центра;21.09.2023;8;27279.69;27098.74;1933.12;1850.27;2326.00;1660.26;
ОЭС Центра;21.09.2023;9;28375.83;28867.54;2109.76;1979.12;2796.94;828.37;
ОЭС Центра;21.09.2023;10;28639.12;29040.93;2114.54;1985.36;2793.74;731.84;
ОЭС Центра;21.09.2023;11;28445.42;28718.74;2110.84;1983.48;2793.37;722.88;
ОЭС Центра;21.09.2023;12;28179.91;28335.77;2107.22;1979.49;2793.50;750.95;
ОЭС Центра;21.09.2023;13;28354.05;28702.54;2109.37;1980.49;2793.47;736.58;
ОЭС Центра;21.09.2023;14;28342.88;27364.56;2070.14;1997.41;2299.13;1796.21;
ОЭС Центра;21.09.2023;15;28227.76;27387.65;2068.91;1996.63;2295.63;1820.50;
ОЭС Центра;21.09.2023;16;27978.43;27421.73;2048.59;1977.15;2270.41;1780.30;
ОЭС Центра;21.09.2023;17;27891.87;27311.17;2034.72;1962.60;2255.88;1738.53;
ОЭС Центра;21.09.2023;18;28272.35;27590.13;2119.10;2035.54;2366.91;1794.10;
ОЭС Центра;21.09.2023;19;28886.95;28228.58;2158.52;2065.82;2454.32;1798.39;
ОЭС Центра;21.09.2023;20;28668.03;27787.40;2126.99;2034.77;2414.99;1780.06;
ОЭС Центра;21.09.2023;21;27580.42;26945.20;1970.57;1887.79;2326.00;1631.46;
ОЭС Центра;21.09.2023;22;25848.58;25663.47;1717.23;1652.36;1931.54;1390.55;
ОЭС Центра;21.09.2023;23;25168.66;24407.10;1477.39;1428.77;1614.77;1252.21;
ОЭС Центра;20.09.2023;0;24220.64;24012.18;1276.39;1234.65;1386.14;998.70;
ОЭС Центра;20.09.2023;1;23459.14;23473.71;1154.31;1115.78;1247.99;866.82;
ОЭС Центра;20.09.2023;2;23020.74;23327.65;1103.85;1067.16;1194.66;865.60;
ОЭС Центра;20.09.2023;3;22929.77;23332.25;1090.67;1054.67;1189.40;847.01;
ОЭС Центра;20.09.2023;4;23174.14;23496.70;1164.56;1126.11;1262.09;898.00;
ОЭС Центра;20.09.2023;5;23532.33;24118.07;1323.15;1280.86;1439.83;1011.69;
ОЭС Центра;20.09.2023;6;23953.63;24706.20;1507.50;1460.47;1639.36;1203.23;
ОЭС Центра;20.09.2023;7;25581.14;26009.50;1733.45;1676.05;1903.43;1358.10;
ОЭС Центра;20.09.2023;8;27318.81;27085.75;1973.37;1901.31;2187.34;1618.95;
ОЭС Центра;20.09.2023;9;28327.62;28937.85;2157.83;2031.34;4237.22;1001.33;
ОЭС Центра;20.09.2023;10;28533.19;29133.18;2171.93;2043.09;4368.78;951.81;
ОЭС Центра;20.09.2023;11;28294.72;28637.72;2156.78;2030.23;4254.97;987.36;
ОЭС Центра;20.09.2023;12;28018.12;28292.49;2102.01;1988.30;3767.13;1176.89;
ОЭС Центра;20.09.2023;13;28182.00;28579.74;2157.42;2030.17;4250.84;989.91;
ОЭС Центра;20.09.2023;14;28146.15;27331.22;2091.28;2019.47;2314.21;1725.26;
ОЭС Центра;20.09.2023;15;28033.35;27336.25;2090.68;2019.11;2312.98;1712.14;
ОЭС Центра;20.09.2023;16;27813.41;27316.16;2077.62;2007.21;2295.12;1707.75;
ОЭС Центра;20.09.2023;17;27649.42;27277.11;2057.01;1987.75;2270.43;1678.28;
ОЭС Центра;20.09.2023;18;28087.78;27437.13;2097.82;2023.78;2326.00;1767.49;
ОЭС Центра;20.09.2023;19;28770.78;27891.96;2147.55;2066.23;2397.49;1756.29;
ОЭС Центра;20.09.2023;20;28536.93;27654.28;2131.43;2033.68;3136.59;1590.45;
ОЭС Центра;20.09.2023;21;27519.95;26726.05;1984.61;1904.26;2435.51;1590.04;
ОЭС Центра;20.09.2023;22;25783.54;25322.99;1703.07;1639.62;1924.73;1358.30;
ОЭС Центра;20.09.2023;23;25146.39;24274.25;1445.15;1397.76;1572.17;1180.16;
ОЭС Центра;19.09.2023;0;24312.03;24116.86;1267.07;1226.51;1373.38;984.25;
ОЭС Центра;19.09.2023;1;23577.94;23647.96;1218.76;1179.71;1319.57;925.12;
ОЭС Центра;19.09.2023;2;23125.33;23445.39;1152.29;1115.44;1248.57;871.65;
ОЭС Центра;19.09.2023;3;23024.92;23382.99;1147.76;1110.87;1244.21;860.69;
ОЭС Центра;19.09.2023;4;23238.16;23778.97;1230.80;1192.05;1331.24;914.56;
ОЭС Центра;19.09.2023;5;23616.04;24172.70;1372.55;1329.25;1488.28;1026.64;
ОЭС Центра;19.09.2023;6;24085.98;24616.74;1514.11;1466.49;1648.89;1232.15;
ОЭС Центра;19.09.2023;7;25786.66;25864.75;1753.55;1695.48;1924.92;1480.95;
ОЭС Центра;19.09.2023;8;27412.67;27173.59;1989.21;1905.30;2323.00;1641.80;
ОЭС Центра;19.09.2023;9;28360.18;28676.83;2120.95;1997.95;2794.54;989.66;
ОЭС Центра;19.09.2023;10;28623.04;29038.25;2136.18;2011.83;2793.54;892.28;
ОЭС Центра;19.09.2023;11;28415.64;28693.15;2121.46;1997.49;2793.96;941.23;
ОЭС Центра;19.09.2023;12;28052.03;28122.56;2108.65;1987.52;2793.60;1052.96;
ОЭС Центра;19.09.2023;13;28214.32;28521.77;2119.29;1996.56;2793.10;952.30;
ОЭС Центра;19.09.2023;14;28177.11;27316.02;2087.63;2015.86;2311.24;1854.49;
ОЭС Центра;19.09.2023;15;28089.33;27315.23;2090.16;2018.26;2314.56;1774.25;
ОЭС Центра;19.09.2023;16;27822.92;27336.92;2066.33;1996.83;2284.29;1765.77;
ОЭС Центра;19.09.2023;17;27637.01;27156.62;2032.77;1964.13;2246.87;1702.31;
ОЭС Центра;19.09.2023;18;28088.88;27482.01;2089.24;2016.26;2318.33;1808.43;
ОЭС Центра;19.09.2023;19;28815.63;27939.70;2148.06;2065.35;2406.91;1887.39;
ОЭС Центра;19.09.2023;20;28604.35;27586.22;2138.05;2054.55;2417.04;1855.87;
