ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;12.01.2023;5;32069.44;33746.00;1196.06;1154.96;1302.93;979.29;
ОЭС Центра;12.01.2023;6;32706.51;34986.85;1347.25;1301.64;1465.54;1138.11;
ОЭС Центра;12.01.2023;7;34611.09;36066.73;1755.36;1690.85;1928.24;1496.08;
ОЭС Центра;12.01.2023;8;36422.25;37487.16;1857.74;1784.84;2096.78;1663.94;
ОЭС Центра;12.01.2023;9;37538.85;38421.40;1896.43;1820.30;2165.50;1706.72;
ОЭС Центра;12.01.2023;10;38006.43;38563.39;1925.05;1839.51;2183.01;1683.27;
ОЭС Центра;12.01.2023;11;37941.10;38347.43;1918.89;1841.53;2168.60;1702.43;
ОЭС Центра;12.01.2023;12;37656.47;38233.02;1906.92;1830.13;2163.99;1642.39;
ОЭС Центра;12.01.2023;13;37729.11;38281.28;1914.06;1836.95;2159.25;1723.25;
ОЭС Центра;12.01.2023;14;37637.65;38557.23;1905.06;1821.23;2154.16;1686.60;
ОЭС Центра;12.01.2023;15;37530.42;38567.47;1896.56;1814.38;2135.96;1684.38;
ОЭС Центра;12.01.2023;16;37816.13;38711.60;1919.84;1831.35;2173.18;1665.22;
ОЭС Центра;12.01.2023;17;37963.98;38739.33;1935.61;1844.89;2268.89;1648.38;
ОЭС Центра;12.01.2023;18;37698.53;38680.38;1907.91;1822.41;2153.76;1645.22;
ОЭС Центра;12.01.2023;19;37194.70;37995.95;1887.04;1810.03;2131.30;1634.91;
ОЭС Центра;12.01.2023;20;36409.42;37287.50;1854.19;1780.46;2076.65;1582.43;
ОЭС Центра;12.01.2023;21;35514.18;36293.82;1805.33;1736.21;1999.53;1536.43;
ОЭС Центра;12.01.2023;22;34014.71;34479.57;1617.28;1561.04;1770.15;1371.16;
ОЭС Центра;12.01.2023;23;32597.48;34167.03;1230.49;1189.71;1333.80;1041.50;
ОЭС Центра;11.01.2023;0;32556.95;33824.12;1123.49;1084.70;1220.13;977.08;
ОЭС Центра;11.01.2023;1;31912.94;33381.44;1069.64;1032.04;1156.83;894.73;
ОЭС Центра;11.01.2023;2;31372.64;33044.21;1003.24;967.84;1081.91;822.43;
ОЭС Центра;11.01.2023;3;31221.67;32942.65;996.79;961.49;1075.32;829.12;
ОЭС Центра;11.01.2023;4;31503.84;33415.06;1076.73;1039.24;1161.73;886.36;
ОЭС Центра;11.01.2023;5;32070.41;34002.47;1177.22;1137.02;1278.50;1005.95;
ОЭС Центра;11.01.2023;6;32742.94;35089.02;1347.49;1302.12;1470.04;1195.87;
ОЭС Центра;11.01.2023;7;34857.62;36252.67;1774.05;1709.06;1969.62;1583.61;
ОЭС Центра;11.01.2023;8;36679.03;37653.86;1897.58;1824.58;2153.30;1717.72;
ОЭС Центра;11.01.2023;9;37835.09;38514.27;1936.35;1861.17;2171.63;1753.12;
ОЭС Центра;11.01.2023;10;38372.25;38732.70;1956.03;1879.96;2197.87;1770.56;
ОЭС Центра;11.01.2023;11;38351.68;38433.20;1967.86;1891.52;2209.98;1784.32;
ОЭС Центра;11.01.2023;12;38097.40;38308.70;1953.81;1878.39;2192.63;1770.52;
ОЭС Центра;11.01.2023;13;38166.40;38339.72;1956.78;1881.18;2196.00;1773.72;
ОЭС Центра;11.01.2023;14;38065.05;38792.61;1934.06;1857.64;2170.07;1744.67;
ОЭС Центра;11.01.2023;15;37953.90;38746.58;1931.50;1855.17;2164.00;1743.31;
ОЭС Центра;11.01.2023;16;38245.22;39007.78;1970.77;1883.19;2306.78;1655.19;
ОЭС Центра;11.01.2023;17;38390.10;39042.01;1975.27;1888.06;2306.74;1682.17;
ОЭС Центра;11.01.2023;18;38101.97;38892.21;1969.88;1880.24;2306.77;1593.82;
ОЭС Центра;11.01.2023;19;37515.79;37882.79;1933.22;1857.31;2160.79;1751.18;
ОЭС Центра;11.01.2023;20;36668.33;37410.94;1907.86;1833.59;2152.94;1720.72;
ОЭС Центра;11.01.2023;21;35784.87;36685.36;1867.78;1795.72;2101.52;1666.44;
ОЭС Центра;11.01.2023;22;34286.02;34769.75;1701.75;1640.55;1876.48;1489.52;
ОЭС Центра;11.01.2023;23;32713.52;34364.79;1268.38;1225.76;1389.28;1082.19;
ОЭС Центра;10.01.2023;0;32542.87;33523.18;1090.68;1055.74;1191.44;885.32;
ОЭС Центра;10.01.2023;1;31899.28;33182.60;997.99;965.58;1081.23;787.57;
ОЭС Центра;10.01.2023;2;31397.43;32986.88;928.40;898.49;998.17;717.90;
ОЭС Центра;10.01.2023;3;31236.85;32986.88;932.00;902.12;1002.73;715.69;
ОЭС Центра;10.01.2023;4;31517.90;33365.13;1032.89;1000.11;1112.12;805.06;
ОЭС Центра;10.01.2023;5;32077.25;34112.67;1145.38;1109.93;1245.76;936.17;
ОЭС Центра;10.01.2023;6;32776.92;35097.22;1366.73;1324.91;1522.42;1144.21;
ОЭС Центра;10.01.2023;7;34776.49;36072.01;1763.42;1704.78;2002.36;1514.07;
ОЭС Центра;10.01.2023;8;36583.89;37467.27;1865.50;1796.52;2146.06;1696.99;
ОЭС Центра;10.01.2023;9;37665.48;38227.76;1905.00;1832.89;2163.42;1730.34;
ОЭС Центра;10.01.2023;10;38122.07;38451.74;1917.76;1845.31;2164.09;1739.10;
ОЭС Центра;10.01.2023;11;38117.87;38131.73;1923.74;1851.67;2156.66;1745.46;
ОЭС Центра;10.01.2023;12;37785.85;37970.03;1912.78;1841.13;2160.59;1736.16;
ОЭС Центра;10.01.2023;13;37870.61;38009.58;1915.81;1843.91;2159.01;1736.06;
ОЭС Центра;10.01.2023;14;37733.90;38536.16;1888.91;1817.07;2158.30;1709.45;
ОЭС Центра;10.01.2023;15;37647.26;38509.47;1885.18;1813.37;2158.85;1705.46;
ОЭС Центра;10.01.2023;16;37946.47;38651.35;1909.90;1832.94;2162.62;1687.67;
ОЭС Центра;10.01.2023;17;38149.26;38733.59;1923.87;1844.35;2168.02;1680.11;
ОЭС Центра;10.01.2023;18;37986.84;38585.94;1915.58;1835.11;2166.57;1661.16;
ОЭС Центра;10.01.2023;19;37440.03;37680.00;1896.97;1823.63;2164.08;1704.81;
ОЭС Центра;10.01.2023;20;36648.53;37125.34;1859.91;1787.72;2122.47;1611.52;
ОЭС Центра;10.01.2023;21;35792.99;36048.65;1789.92;1723.08;2021.88;1548.67;
ОЭС Центра;10.01.2023;22;34216.33;34886.12;1489.53;1437.97;1659.21;1231.62;
ОЭС Центра;10.01.2023;23;32746.60;34002.04;1151.77;1111.85;1259.57;954.90;
ОЭС Центра;09.01.2023;0;31705.83;32885.36;1094.98;1059.57;1199.86;886.71;
ОЭС Центра;09.01.2023;1;31115.76;32513.38;991.20;958.59;1080.55;782.11;
ОЭС Центра;09.01.2023;2;30627.39;32446.37;917.22;887.38;996.29;713.15;
ОЭС Центра;09.01.2023;3;30533.24;32619.47;896.63;867.81;970.77;696.92;
ОЭС Центра;09.01.2023;4;30851.79;32958.47;938.90;908.62;1015.46;741.77;
ОЭС Центра;09.01.2023;5;31474.38;33613.98;1080.68;1046.49;1173.68;872.45;
ОЭС Центра;09.01.2023;6;32267.66;35008.31;1308.64;1267.39;1672.08;1107.13;
ОЭС Центра;09.01.2023;7;34435.72;35846.54;1704.28;1647.92;1902.14;1475.78;
ОЭС Центра;09.01.2023;8;36389.10;37527.63;1820.85;1755.64;2091.50;1654.16;
ОЭС Центра;09.01.2023;9;37465.82;38314.09;1869.27;1800.58;2186.83;1682.38;
ОЭС Центра;09.01.2023;10;37948.73;38465.43;1892.15;1821.89;2231.45;1696.49;
ОЭС Центра;09.01.2023;11;37959.51;38173.95;1901.22;1831.01;2235.75;1707.84;
ОЭС Центра;09.01.2023;12;37660.86;38009.66;1886.88;1817.46;2216.63;1692.51;
ОЭС Центра;09.01.2023;13;37826.77;38100.93;1894.23;1824.45;2216.18;1701.71;
ОЭС Центра;09.01.2023;14;37770.75;38594.55;1869.88;1798.96;2185.70;1665.02;
ОЭС Центра;09.01.2023;15;37743.60;38581.68;1874.05;1801.09;2179.45;1660.86;
ОЭС Центра;09.01.2023;16;38119.15;38589.39;1945.08;1850.02;2263.90;1501.76;
ОЭС Центра;09.01.2023;17;38370.08;38684.38;1951.14;1853.74;2277.18;1616.30;
ОЭС Центра;09.01.2023;18;38190.42;38453.60;1948.05;1852.85;2275.81;1524.92;
ОЭС Центра;09.01.2023;19;37676.89;37919.74;1878.62;1807.90;2193.25;1681.14;
ОЭС Центра;09.01.2023;20;37021.70;37632.46;1832.20;1764.02;2117.17;1606.30;
ОЭС Центра;09.01.2023;21;36171.71;36505.18;1775.71;1712.80;2028.57;1546.49;
ОЭС Центра;09.01.2023;22;34542.47;35265.16;1464.64;1416.85;1649.42;1224.85;
ОЭС Центра;09.01.2023;23;33064.87;34286.11;1116.05;1079.78;1233.49;937.35;
ОЭС Центра;08.01.2023;0;31501.57;31869.88;1108.69;1069.82;1227.63;953.34;
ОЭС Центра;08.01.2023;1;30860.52;31435.67;1026.94;990.62;1131.71;850.33;
ОЭС Центра;08.01.2023;2;30296.28;31184.97;963.68;929.60;1057.13;786.74;
ОЭС Центра;08.01.2023;3;30103.21;31208.42;919.39;887.13;1006.83;735.99;
ОЭС Центра;08.01.2023;4;30234.59;31328.42;957.00;923.30;1048.97;762.92;
ОЭС Центра;08.01.2023;5;30391.62;31535.38;977.73;943.98;1080.13;795.11;
ОЭС Центра;08.01.2023;6;30015.47;31667.54;1003.23;969.18;1132.87;824.43;
ОЭС Центра;08.01.2023;7;30831.62;32494.23;1106.21;1069.84;1223.72;908.91;
ОЭС Центра;08.01.2023;8;31961.87;33196.33;1332.94;1288.32;1715.70;1097.28;
ОЭС Центра;08.01.2023;9;32915.82;33727.19;1601.84;1548.96;1844.09;1352.98;
ОЭС Центра;08.01.2023;10;33870.36;34115.22;1699.03;1641.52;1910.05;1481.26;
ОЭС Центра;08.01.2023;11;34274.56;34363.18;1724.08;1665.01;1944.63;1534.16;
ОЭС Центра;08.01.2023;12;34354.37;34436.39;1728.95;1669.41;1947.30;1520.09;
ОЭС Центра;08.01.2023;13;34429.43;34532.59;1732.62;1672.66;1948.67;1515.84;
ОЭС Центра;08.01.2023;14;34422.62;35013.12;1706.97;1648.19;1921.87;1530.01;
ОЭС Центра;08.01.2023;15;34544.47;35021.39;1715.81;1656.34;1930.93;1575.32;
ОЭС Центра;08.01.2023;16;35251.88;35602.43;1748.87;1686.37;1988.36;1595.28;
ОЭС Центра;08.01.2023;17;35801.43;35873.87;1776.04;1711.07;2045.91;1604.25;
ОЭС Центра;08.01.2023;18;35741.87;35865.94;1770.44;1705.69;2045.19;1603.53;
ОЭС Центра;08.01.2023;19;35333.48;35526.65;1757.87;1694.70;2018.14;1600.93;
ОЭС Центра;08.01.2023;20;34855.98;34971.26;1754.72;1692.12;2004.36;1586.05;
ОЭС Центра;08.01.2023;21;34270.39;34513.34;1709.41;1650.06;1936.61;1547.56;
ОЭС Центра;08.01.2023;22;33007.12;33797.94;1433.22;1385.08;1717.56;1266.62;
ОЭС Центра;08.01.2023;23;31848.10;33116.60;1135.10;1096.73;1256.62;990.17;
ОЭС Центра;07.01.2023;0;30855.82;30916.78;1043.63;1004.85;1153.22;903.45;
ОЭС Центра;07.01.2023;1;30288.07;30401.32;951.53;914.95;1047.60;795.24;
ОЭС Центра;07.01.2023;2;29842.59;30401.32;880.72;847.37;965.89;714.93;
ОЭС Центра;07.01.2023;3;29555.63;30401.32;848.48;816.85;927.47;690.09;
ОЭС Центра;07.01.2023;4;29661.31;30401.32;868.20;835.54;949.88;704.22;
ОЭС Центра;07.01.2023;5;29811.11;30401.32;898.34;864.81;985.60;742.60;
ОЭС Центра;07.01.2023;6;29362.54;30403.12;933.23;899.27;1026.33;760.02;
ОЭС Центра;07.01.2023;7;30157.35;31068.80;1031.01;994.35;1130.27;829.44;
ОЭС Центра;07.01.2023;8;31024.16;32043.72;1157.02;1117.40;1269.49;933.98;
ОЭС Центра;07.01.2023;9;31947.21;32704.94;1416.77;1368.95;1570.79;1134.64;
ОЭС Центра;07.01.2023;10;32829.06;32709.04;1580.76;1526.70;1768.43;1313.91;
ОЭС Центра;07.01.2023;11;33225.79;32765.65;1604.10;1548.82;1800.58;1315.32;
ОЭС Центра;07.01.2023;12;33295.85;32762.89;1605.79;1550.20;1796.43;1321.55;
ОЭС Центра;07.01.2023;13;33307.22;32767.27;1606.65;1550.83;1791.36;1311.43;
ОЭС Центра;07.01.2023;14;33252.72;33506.74;1573.97;1520.46;1764.45;1304.37;
ОЭС Центра;07.01.2023;15;33333.76;33506.14;1584.98;1530.80;1776.39;1377.46;
ОЭС Центра;07.01.2023;16;34106.52;33795.85;1618.30;1561.42;1823.29;1439.89;
ОЭС Центра;07.01.2023;17;34731.09;33887.50;1644.23;1585.22;1876.05;1456.05;
ОЭС Центра;07.01.2023;18;34681.20;33835.89;1639.88;1581.10;1868.40;1450.93;
ОЭС Центра;07.01.2023;19;34358.29;33591.95;1632.58;1574.20;1846.49;1396.33;
ОЭС Центра;07.01.2023;20;34008.88;32858.36;1637.86;1578.96;1840.94;1370.53;
ОЭС Центра;07.01.2023;21;33536.83;32783.05;1610.45;1553.28;1792.48;1381.21;
ОЭС Центра;07.01.2023;22;32494.96;32619.59;1412.30;1363.45;1564.00;1185.89;
ОЭС Центра;07.01.2023;23;31454.48;31899.04;1151.16;1109.87;1281.94;974.28;
ОЭС Центра;06.01.2023;0;29737.94;29832.88;1044.70;1006.93;1144.34;886.68;
ОЭС Центра;06.01.2023;1;29117.82;29321.87;934.48;899.54;1019.62;771.72;
ОЭС Центра;06.01.2023;2;28611.03;29401.87;853.43;821.70;926.83;694.40;
ОЭС Центра;06.01.2023;3;28516.24;29537.87;827.17;796.62;897.12;668.70;
ОЭС Центра;06.01.2023;4;28722.46;29571.87;857.32;825.44;931.53;696.36;
ОЭС Центра;06.01.2023;5;28964.53;29631.87;904.27;870.97;985.90;738.33;
ОЭС Центра;06.01.2023;6;28724.60;29857.82;961.08;927.04;1050.70;799.91;
ОЭС Центра;06.01.2023;7;29701.43;30808.65;1100.35;1062.61;1203.20;907.64;
ОЭС Центра;06.01.2023;8;30945.14;31685.44;1342.54;1297.01;1473.38;1143.61;
ОЭС Центра;06.01.2023;9;31916.76;32076.69;1615.20;1560.67;1790.37;1338.50;
ОЭС Центра;06.01.2023;10;32879.12;32592.42;1665.71;1609.30;1862.10;1432.21;
ОЭС Центра;06.01.2023;11;33328.71;32852.42;1684.53;1627.29;1892.42;1462.84;
ОЭС Центра;06.01.2023;12;33404.06;32880.38;1687.12;1629.61;1895.80;1451.52;
ОЭС Центра;06.01.2023;13;33497.75;32916.59;1689.41;1632.08;1895.98;1458.29;
ОЭС Центра;06.01.2023;14;33510.09;33548.22;1667.74;1611.50;1877.41;1468.67;
ОЭС Центра;06.01.2023;15;33640.22;33579.53;1675.00;1618.09;1883.58;1521.29;
ОЭС Центра;06.01.2023;16;34345.68;33932.51;1701.82;1642.77;1927.09;1557.29;
ОЭС Центра;06.01.2023;17;34777.71;34332.39;1713.36;1653.34;1960.48;1538.45;
ОЭС Центра;06.01.2023;18;34617.73;34161.12;1707.12;1647.52;1950.21;1507.04;
ОЭС Центра;06.01.2023;19;34191.47;33775.64;1701.34;1642.35;1931.81;1485.31;
ОЭС Центра;06.01.2023;20;33709.39;33155.60;1694.61;1635.04;1899.69;1444.25;
ОЭС Центра;06.01.2023;21;33161.63;32717.54;1644.72;1587.42;1827.59;1408.53;
ОЭС Центра;06.01.2023;22;32080.85;32270.24;1303.91;1258.85;1438.33;1079.95;
ОЭС Центра;06.01.2023;23;31057.90;31289.96;1113.75;1073.23;1237.64;912.56;
ОЭС Центра;05.01.2023;0;29109.38;29116.78;1079.78;1041.31;1174.16;912.71;
ОЭС Центра;05.01.2023;1;28512.79;28372.52;1013.31;975.80;1098.73;856.02;
ОЭС Центра;05.01.2023;2;27970.84;27958.18;958.63;922.46;1036.10;796.44;
ОЭС Центра;05.01.2023;3;27801.21;27918.77;953.38;917.24;1028.88;790.98;
ОЭС Центра;05.01.2023;4;27881.77;28143.72;984.42;947.54;1063.77;820.39;
ОЭС Центра;05.01.2023;5;27867.03;28434.35;1005.42;968.06;1089.91;842.42;
ОЭС Центра;05.01.2023;6;27618.67;29146.19;1065.91;1028.38;1156.57;914.04;
ОЭС Центра;05.01.2023;7;28484.59;30146.92;1137.00;1098.86;1235.09;967.95;
ОЭС Центра;05.01.2023;8;29599.41;30633.74;1436.97;1388.99;1574.84;1269.80;
ОЭС Центра;05.01.2023;9;30570.93;31064.47;1666.66;1610.56;1841.35;1489.18;
ОЭС Центра;05.01.2023;10;31508.58;31561.49;1699.13;1641.19;1895.32;1519.20;
ОЭС Центра;05.01.2023;11;31905.46;31909.10;1706.31;1647.85;1911.00;1552.05;
ОЭС Центра;05.01.2023;12;31974.83;31899.83;1705.11;1646.36;1903.67;1533.41;
ОЭС Центра;05.01.2023;13;32091.62;31994.95;1707.09;1648.16;1903.22;1534.75;
ОЭС Центра;05.01.2023;14;32118.28;32260.51;1698.49;1640.51;1893.86;1552.22;
ОЭС Центра;05.01.2023;15;32164.40;32381.61;1699.01;1641.05;1892.17;1554.52;
ОЭС Центра;05.01.2023;16;32844.96;33082.50;1711.00;1651.52;1919.41;1563.66;
ОЭС Центра;05.01.2023;17;33223.95;33163.71;1730.35;1670.05;1962.76;1583.09;
ОЭС Центра;05.01.2023;18;33089.79;33115.30;1722.27;1662.31;1951.13;1575.59;
ОЭС Центра;05.01.2023;19;32698.61;32864.47;1711.69;1652.46;1926.43;1558.63;
ОЭС Центра;05.01.2023;20;32215.46;32106.52;1708.55;1649.31;1906.74;1520.52;
ОЭС Центра;05.01.2023;21;31709.81;31521.10;1690.40;1631.90;1866.78;1522.59;
ОЭС Центра;05.01.2023;22;30840.60;30916.24;1348.68;1302.62;1471.23;1202.09;
ОЭС Центра;05.01.2023;23;29790.65;30136.18;1111.34;1072.14;1220.17;983.99;
ОЭС Центра;04.01.2023;0;27993.97;28726.21;1043.10;1004.93;1132.93;883.75;
ОЭС Центра;04.01.2023;1;27375.45;27861.13;976.88;938.88;1059.00;795.00;
ОЭС Центра;04.01.2023;2;26812.81;27368.59;939.42;902.13;1015.14;757.42;
ОЭС Центра;04.01.2023;3;26617.89;27274.55;906.44;870.26;978.83;706.48;
ОЭС Центра;04.01.2023;4;26792.21;27497.79;955.98;918.43;1031.92;758.50;
ОЭС Центра;04.01.2023;5;27053.73;27977.29;994.72;957.26;1078.50;804.05;
